label	sentence	w_index
0	"Take along a wealthy adviser on all shopping sprees, demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to fail"	40
0	"And for three years, it earned its profit every month."	7
0	"In the days that followed, the Tysons found that they and 18,000 other investors had been the victims of a financial **crisis** of global proportions."	21
0	Pursuing legal action would have cost them money they didn't have( unless it meant selling their house which was not an option) but doing nothing left them with the feeling that justice wasn't being done.	29
0	"That, says Mr Tyson, has been their only advantage"	8
0	What little money has been recovered remains the subject of a legal dispute in the courts which may yet take months to resolve.	12
0	"But until they get any money back, the Tysons find themselves in the situation of the gambler who gambled all and lost."	16
0	The Labour Party Conference: Policy review causes a disruption in the Whitehall bureaucracy	12
0	"In virtually every case the intention of causing disruption is explicitly declared, because Labour's aim would be to upset the bureaucratic order it inherits."	5
0	"In virtually every case the aim of causing upheaval is explicitly declared, because Labour's goal would be to upset the bureaucratic hierarchy it inherits."	21
0	Nor does it contemplate the knock-on consequences for Labour ministers of attempting to implement their programme while rebuilding the governmental system	20
0	"That is the first of many agencies, executives, commissions, and other bureaucratic entities recommended by the review."	12
0	"The summer's plants begins to be oppressive at this stage in the year and trigger fingers are itching to snip back overgrown mallows, clear out the mildewing foliage of golden rod and reduce the overpowering bulk of bullyboy ground cover."	2
0	"The summer's expanse begins to be oppressive at this stage in the year and trigger fingers are itching to snip back overgrown mallows, clear out the mildewing foliage of golden rod and reduce the overpowering bulk of vines ground cover."	37
0	Clematis so foliage with brittle green shoots in spring that planting then is a worry rather than a pleasure.	2
0	"It is not that forecast for earnings are 10 p.c. better that they were in the middle of last week, but it is possible to argue that expectations are that much better than they would have been under a Labour government and that the market was discounting such a result."	4
0	"Wall Street has been hitting new prices this week too, which has given support to the London market( and even Japan's Nikkei index, in a typically erratic period, has gained nearly 800 points while London added its 245) but London has real strengths of its own."	6
0	The City's opinion is that the fall in corporate earnings has stopped and that next year's increase could be around 15 p.c.	2
0	The City's opinion is that the decrease in corporate earnings has stopped and that next year's increase could be around 15 p.c.	6
0	"The market yield, a historic 4 p.c., could return back above 5 p.c., therefore giving basic-rate taxpayers a real profit with the potential of real growth too."	22
